PB1 site,NA site,N alleles PB1,N alleles NA,Chi,ChiSqDf
744,340,2,2,0.0921658986175,5.39583872917e-05
744,343,2,4,0.645161290323,0.000135369287416
744,346,2,4,0.516129032258,0.000106428267348
744,361,2,2,0.165898617512,9.80392156863e-05
744,362,2,2,0.036866359447,2.14334705075e-05
744,374,2,3,0.202764976959,1.57118627348e-05
744,379,2,2,3.28110599078,0.00952192049238
744,385,2,2,0.405529953917,0.00024721323265
744,390,2,3,0.350230414747,0.000105755138885
744,392,2,2,0.036866359447,2.14334705075e-05
744,396,2,4,0.663594470046,0.000139586823004
744,397,2,3,4.18433179724,0.00696903935185
744,403,2,2,0.165898617512,9.80392156863e-05
744,417,2,2,0.036866359447,2.14334705075e-05
744,445,2,3,0.0737327188941,2.1533161068e-05
744,446,2,2,0.036866359447,2.14334705075e-05
744,464,2,2,1.58525345622,0.00114410387399
744,465,2,2,0.036866359447,2.14334705075e-05
