HA site,NA site,N alleles HA,N alleles NA,Chi,ChiSqDf
231,51,2,3,1.12442396313,0.000378562208321
231,52,2,2,0.0552995391705,3.22248002062e-05
231,53,2,3,0.36866359447,0.000111826802648
231,59,2,3,0.0737327188941,2.1533161068e-05
231,61,2,2,0.534562211982,0.00033150434385
231,68,2,2,0.387096774194,0.000235404896422
231,69,2,2,0.239631336406,0.000142957684525
231,71,2,2,0.589861751152,0.000368527731712
231,76,2,2,0.036866359447,2.14334705075e-05
231,89,2,2,0.534562211982,0.00033150434385
231,95,2,2,0.036866359447,2.14334705075e-05
231,121,2,2,0.0552995391705,3.22248002062e-05
231,126,2,3,0.921658986175,0.000267050543643
231,129,2,2,0.036866359447,2.14334705075e-05
231,133,2,2,0.0552995391705,3.22248002062e-05
231,148,2,2,0.036866359447,2.14334705075e-05
231,149,2,2,0.294930875576,2.53066253536e-05
231,154,2,2,0.036866359447,2.14334705075e-05
231,158,2,2,0.036866359447,2.14334705075e-05
231,170,2,2,0.0552995391705,3.22248002062e-05
231,187,2,2,2.48847926267,0.00209030100334
231,192,2,2,0.036866359447,2.14334705075e-05
231,199,2,2,0.0184331797235,9.8318672053e-08
231,200,2,3,0.645161290323,0.000203053931124
231,203,2,2,0.608294930876,0.000380991964533
231,205,2,2,1.30875576037,0.000905519844914
231,211,2,2,0.0552995391705,3.22248002062e-05
231,220,2,3,1.89861751152,0.000720320017903
231,221,2,2,1.97235023041,0.00148722305358
231,236,2,2,3.02304147465,0.00281207133059
231,245,2,2,1.67741935484,0.00122826908541
231,251,2,3,0.73732718894,0.000235006580184
231,269,2,2,0.036866359447,2.14334705075e-05
231,272,2,3,0.497695852535,0.000153562653563
231,296,2,3,0.129032258064,3.79477838494e-05
231,321,2,3,1.34562211982,0.000363004507244
231,330,2,3,2.10138248848,0.000824652777778
231,340,2,2,0.0921658986175,5.39583872917e-05
231,343,2,4,0.645161290323,0.000135369287416
231,346,2,4,0.516129032258,0.000106428267348
231,361,2,2,0.165898617512,9.80392156863e-05
231,362,2,2,0.036866359447,2.14334705075e-05
231,374,2,3,0.202764976959,1.57118627348e-05
231,379,2,2,0.718894009217,0.000457102672293
231,385,2,2,0.405529953917,0.00024721323265
231,390,2,3,0.350230414747,0.000105755138885
231,392,2,2,0.036866359447,2.14334705075e-05
231,396,2,4,0.663594470046,0.000139586823004
231,397,2,3,0.774193548387,0.000226790667319
231,403,2,2,0.165898617512,9.80392156863e-05
231,417,2,2,0.036866359447,2.14334705075e-05
231,445,2,3,0.0737327188941,2.1533161068e-05
231,446,2,2,0.036866359447,2.14334705075e-05
231,464,2,2,1.58525345622,0.00114410387399
231,465,2,2,0.036866359447,2.14334705075e-05
232,26,3,2,0.129032258064,3.79477838494e-05
232,27,3,2,2.96774193548,0.000971776237958
232,34,3,2,0.903225806452,0.000273224043716
232,35,3,2,3.63133640553,0.010651889479
232,39,3,2,0.193548387097,5.70537446274e-05
232,44,3,3,2.1935483871,0.000348360655738
232,45,3,3,1.22580645161,0.000187635789058
232,47,3,2,0.193548387097,5.70537446274e-05
232,48,3,2,0.193548387097,5.70537446274e-05
232,50,3,4,0.967741935484,9.78129034782e-05
232,51,3,3,3.93548387097,0.000670241286863
232,52,3,2,0.193548387097,5.70537446274e-05
232,53,3,3,1.29032258065,0.000197988437475
232,59,3,3,3.92626728111,0.0242666521431
232,61,3,2,1.87096774194,0.000586925723538
232,68,3,2,1.35483870968,0.000416782439567
232,69,3,2,0.838709677419,0.000253105408668
232,71,3,2,2.06451612903,0.000652475328277
232,76,3,2,0.129032258064,3.79477838494e-05
232,89,3,2,1.87096774194,0.000586925723538
232,95,3,2,0.129032258064,3.79477838494e-05
232,121,3,2,0.193548387097,5.70537446274e-05
232,126,3,3,12.6175115207,0.00563028991218
232,129,3,2,0.129032258064,3.79477838494e-05
232,133,3,2,0.193548387097,5.70537446274e-05
232,148,3,2,0.129032258064,3.79477838494e-05
232,149,3,2,9.26267281106,0.00765695899592
232,154,3,2,0.129032258064,3.79477838494e-05
232,158,3,2,0.129032258064,3.79477838494e-05
232,170,3,2,0.193548387097,5.70537446274e-05
232,187,3,2,8.70967741935,0.00370086079281
232,192,3,2,0.129032258064,3.79477838494e-05
232,199,3,2,9.95391705069,0.00805676709948
232,200,3,3,2.25806451613,0.000359505320679
232,203,3,2,2.12903225806,0.000674543150321
232,205,3,2,1.30875576037,0.00050688450806
232,211,3,2,0.193548387097,5.70537446274e-05
232,220,3,3,6.64516129032,0.00127532068743
232,221,3,2,3.09677419355,0.000877812735736
232,236,3,2,10.5806451613,0.00497874924104
232,245,3,2,5.87096774194,0.00217464034794
232,251,3,3,2.58064516129,0.000416077223933
232,269,3,2,0.129032258064,3.79477838494e-05
232,272,3,3,1.74193548387,0.000271881419422
232,296,3,3,0.451612903226,6.7186240258e-05
232,321,3,3,6.64516129032,0.0011639953684
232,330,3,3,3.35483870968,0.00048573090069
232,340,3,2,0.322580645161,9.55328824181e-05
232,343,3,4,2.25806451613,0.000239670213786
232,346,3,4,1.8064516129,0.000188430374976
232,361,3,2,0.58064516129,0.000173577627772
232,362,3,2,0.129032258064,3.79477838494e-05
232,374,3,3,10.5253456221,0.0042634057788
232,379,3,2,2.51612903226,0.000809296534551
232,385,3,2,1.41935483871,0.000437689002069
232,390,3,3,11.0414746544,0.00459301564731
232,392,3,2,0.129032258064,3.79477838494e-05
232,396,3,4,3.00460829493,0.000885771558809
232,397,3,3,9.35483870968,0.00201042294581
232,403,3,2,0.58064516129,0.000173577627772
232,417,3,2,0.129032258064,3.79477838494e-05
232,445,3,3,0.258064516129,3.81242851697e-05
232,446,3,2,0.129032258064,3.79477838494e-05
232,464,3,2,12.0368663594,0.0138169859028
232,465,3,2,0.129032258064,3.79477838494e-05
237,26,2,2,0.0737327188941,4.30663221361e-05
237,27,2,2,1.69585253456,0.00110285303285
237,34,2,2,0.516129032258,0.00031007751938
237,35,2,2,0.294930875576,0.000174691560214
237,39,2,2,7.88940092166,0.329473551683
237,44,2,3,14.7465437788,0.263444767442
237,45,2,3,0.700460829493,0.000212944802466
237,47,2,2,0.110599078341,6.47493659958e-05
237,48,2,2,0.110599078341,6.47493659958e-05
237,50,2,4,0.552995391705,0.000111006271854
237,51,2,3,7.85253456221,0.122864580086
237,52,2,2,0.110599078341,6.47493659958e-05
237,53,2,3,0.73732718894,0.000224693854623
237,59,2,3,0.147465437788,4.32666306111e-05
237,61,2,2,1.06912442396,0.000666092449038
237,68,2,2,0.774193548387,0.000472999605834
237,69,2,2,0.479262672811,0.000287245207977
237,71,2,2,6.8202764977,0.0247490743955
237,76,2,2,0.0737327188941,4.30663221361e-05
237,89,2,2,6.93087557604,0.0279933073945
237,95,2,2,0.0737327188941,4.30663221361e-05
237,121,2,2,0.110599078341,6.47493659958e-05
237,126,2,3,7.41013824885,0.00401237648468
237,129,2,2,0.0737327188941,4.30663221361e-05
237,133,2,2,0.110599078341,6.47493659958e-05
237,148,2,2,0.0737327188941,4.30663221361e-05
237,149,2,2,8.58986175115,0.0107832928381
237,154,2,2,0.0737327188941,4.30663221361e-05
237,158,2,2,0.0737327188941,4.30663221361e-05
237,170,2,2,0.110599078341,6.47493659958e-05
237,187,2,2,11.0230414747,0.0206029285099
237,192,2,2,0.0737327188941,4.30663221361e-05
237,199,2,2,8.03686635945,0.00938845822567
237,200,2,3,1.29032258065,0.000407996736026
237,203,2,2,6.78341013825,0.0237995567811
237,205,2,2,2.61751152074,0.00181946313025
237,211,2,2,0.110599078341,6.47493659958e-05
237,220,2,3,4.35023041475,0.0019709495716
237,221,2,2,4.05529953917,0.00315819695665
237,236,2,2,9.95391705069,0.0153148043108
237,245,2,2,4.64516129032,0.00473148114344
237,251,2,3,1.47465437788,0.000472199268091
237,269,2,2,0.0737327188941,4.30663221361e-05
237,272,2,3,0.995391705069,0.000308553796926
237,296,2,3,0.258064516129,7.62485703393e-05
237,321,2,3,6.08294930876,0.0028529437192
237,330,2,3,3.90783410138,0.00147227896501
237,340,2,2,0.184331797235,0.00010841871307
237,343,2,4,1.29032258065,0.000271997824017
237,346,2,4,7.44700460829,0.0201568208144
237,361,2,2,0.331797235023,0.000196990424077
237,362,2,2,0.0737327188941,4.30663221361e-05
237,374,2,3,0.405529953917,3.15698823323e-05
237,379,2,2,6.56221198157,0.0191324169893
237,385,2,2,0.811059907834,0.000496726123278
237,390,2,3,7.96313364055,0.00460849157243
237,392,2,2,0.0737327188941,4.30663221361e-05
237,396,2,4,1.32718894009,0.000280472128082
237,397,2,3,6.8202764977,0.0133423189222
237,403,2,2,0.331797235023,0.000196990424077
237,417,2,2,0.0737327188941,4.30663221361e-05
237,445,2,3,0.147465437788,4.32666306111e-05
237,446,2,2,0.0737327188941,4.30663221361e-05
237,464,2,2,3.17050691244,0.00229885057471
237,465,2,2,0.0737327188941,4.30663221361e-05
240,26,2,2,0.036866359447,2.14334705075e-05
240,27,2,2,0.847926267281,0.000548873615884
240,34,2,2,0.258064516129,0.000154320987654
240,35,2,2,0.147465437788,8.69414014954e-05
240,39,2,2,0.0552995391705,3.22248002062e-05
240,44,2,3,0.626728110599,0.000196759259259
240,45,2,3,0.350230414747,0.000105979473449
240,47,2,2,0.0552995391705,3.22248002062e-05
240,48,2,2,0.0552995391705,3.22248002062e-05
240,50,2,4,0.276497695853,5.52461769646e-05
240,51,2,3,1.12442396313,0.000378562208321
240,52,2,2,0.0552995391705,3.22248002062e-05
240,53,2,3,0.36866359447,0.000111826802648
240,59,2,3,0.0737327188941,2.1533161068e-05
240,61,2,2,0.534562211982,0.00033150434385
240,68,2,2,0.387096774194,0.000235404896422
240,69,2,2,0.239631336406,0.000142957684525
240,71,2,2,0.589861751152,0.000368527731712
240,76,2,2,0.036866359447,2.14334705075e-05
240,89,2,2,0.534562211982,0.00033150434385
240,95,2,2,0.036866359447,2.14334705075e-05
240,121,2,2,0.0552995391705,3.22248002062e-05
240,126,2,3,4.92165898618,0.00370093147039
240,129,2,2,0.036866359447,2.14334705075e-05
240,133,2,2,0.0552995391705,3.22248002062e-05
240,148,2,2,0.036866359447,2.14334705075e-05
240,149,2,2,0.294930875576,2.53066253536e-05
240,154,2,2,0.036866359447,2.14334705075e-05
240,158,2,2,0.036866359447,2.14334705075e-05
240,170,2,2,0.0552995391705,3.22248002062e-05
240,187,2,2,1.51152073733,0.000771203508724
240,192,2,2,0.036866359447,2.14334705075e-05
240,199,2,2,3.98156682028,0.0045871559633
240,200,2,3,0.645161290323,0.000203053931124
240,203,2,2,0.608294930876,0.000380991964533
240,205,2,2,1.30875576037,0.000905519844914
240,211,2,2,0.0552995391705,3.22248002062e-05
240,220,2,3,1.89861751152,0.000720320017903
240,221,2,2,1.97235023041,0.00148722305358
240,236,2,2,3.02304147465,0.00281207133059
240,245,2,2,1.67741935484,0.00122826908541
240,251,2,3,0.73732718894,0.000235006580184
240,269,2,2,0.036866359447,2.14334705075e-05
240,272,2,3,0.497695852535,0.000153562653563
240,296,2,3,0.129032258064,3.79477838494e-05
240,321,2,3,1.34562211982,0.000363004507244
240,330,2,3,2.10138248848,0.000824652777778
240,340,2,2,0.0921658986175,5.39583872917e-05
240,343,2,4,0.645161290323,0.000135369287416
240,346,2,4,0.516129032258,0.000106428267348
240,361,2,2,0.165898617512,9.80392156863e-05
240,362,2,2,0.036866359447,2.14334705075e-05
240,374,2,3,4.20276497696,0.00256202804746
240,379,2,2,0.718894009217,0.000457102672293
240,385,2,2,0.405529953917,0.00024721323265
240,390,2,3,4.35023041475,0.00275907220352
240,392,2,2,0.036866359447,2.14334705075e-05
240,396,2,4,0.663594470046,0.000139586823004
240,397,2,3,0.774193548387,0.000226790667319
240,403,2,2,0.165898617512,9.80392156863e-05
240,417,2,2,0.036866359447,2.14334705075e-05
240,445,2,3,0.0737327188941,2.1533161068e-05
240,446,2,2,0.036866359447,2.14334705075e-05
240,464,2,2,2.41474654378,0.00265467368598
240,465,2,2,0.036866359447,2.14334705075e-05
245,26,3,2,1.21658986175,0.000415157004831
245,27,3,2,27.9815668203,0.010631443299
245,34,3,2,8.51612903226,0.00298913043478
245,35,3,2,0.866359447005,0.000246325200876
245,39,3,2,1.82488479263,0.000624180369212
245,44,3,3,16.6820276498,0.00251329360178
245,45,3,3,7.38709677419,0.00260570443831
245,47,3,2,6.47926267281,0.00918135506176
245,48,3,2,1.82488479263,0.000624180369212
245,50,3,4,6.53456221198,0.00212956652234
245,51,3,3,37.1059907834,0.00733258538291
245,52,3,2,1.82488479263,0.000624180369212
245,53,3,3,4.16589861751,0.000528918676367
245,59,3,3,8.30414746544,0.0447053957165
245,61,3,2,17.6405529954,0.00642109500805
245,68,3,2,41.8709677419,0.256597185669
245,69,3,2,7.90783410138,0.00276902819374
245,71,3,2,15.465437788,0.00455706506376
245,76,3,2,1.21658986175,0.000415157004831
245,89,3,2,13.6405529954,0.00389525775833
245,95,3,2,1.21658986175,0.000415157004831
245,121,3,2,1.82488479263,0.000624180369212
245,126,3,3,118.013824885,0.103882875489
245,129,3,2,1.21658986175,0.000415157004831
245,133,3,2,1.82488479263,0.000624180369212
245,148,3,2,1.21658986175,0.000415157004831
245,149,3,2,137.732718894,0.0981797909636
245,154,3,2,1.21658986175,0.000415157004831
245,158,3,2,1.21658986175,0.000415157004831
245,170,3,2,1.82488479263,0.000624180369212
245,187,3,2,147.566820276,0.155116957711
245,192,3,2,1.21658986175,0.000415157004831
245,199,3,2,124.608294931,0.0799695868403
245,200,3,3,20.1751152074,0.0050806828088
245,203,3,2,16.0737327189,0.00478134523555
245,205,3,2,43.1889400922,0.0175395256917
245,211,3,2,1.82488479263,0.000624180369212
245,220,3,3,183.778801843,0.123653520807
245,221,3,2,62.9124423963,0.026932132868
245,236,3,2,160.239631336,0.140545155291
245,245,3,2,188.64516129,0.27683474467
245,251,3,3,20.331797235,0.00323714391604
245,269,3,2,1.21658986175,0.000415157004831
245,272,3,3,16.4239631336,0.00297444183314
245,296,3,3,4.25806451613,0.000735032074127
245,321,3,3,96.3686635945,0.0253658324777
245,330,3,3,176.479262673,0.105494561114
245,340,3,2,3.04147465438,0.00104515050167
245,343,3,4,21.2903225806,0.00262204424104
245,346,3,4,13.0322580645,0.00133399615128
245,361,3,2,5.47465437788,0.0018989769821
245,362,3,2,1.21658986175,0.000415157004831
245,374,3,3,118.525345622,0.0362414451278
245,379,3,2,19.7235023041,0.00616258260177
245,385,3,2,13.3824884793,0.00478841283242
245,390,3,3,119.391705069,0.0377139876115
245,392,3,2,1.21658986175,0.000415157004831
245,396,3,4,13.8986175115,0.00134381972445
245,397,3,3,117.917050691,0.0359763970938
245,403,3,2,5.47465437788,0.0018989769821
245,417,3,2,1.21658986175,0.000415157004831
245,445,3,3,2.4331797235,0.000417087967644
245,446,3,2,1.21658986175,0.000415157004831
245,464,3,2,152.405529954,0.219937849191
245,465,3,2,1.21658986175,0.000415157004831
267,26,3,2,1.67741935484,0.000614134542706
267,27,3,2,30.5806451613,0.00989293677271
267,34,3,2,11.7419354839,0.00442176870748
267,35,3,2,2.70967741935,0.000422007701641
267,39,3,2,2.51612903226,0.000923339173256
267,44,3,3,18.8571428571,0.00697067350215
267,45,3,3,3.8801843318,0.000652335814908
267,47,3,2,2.51612903226,0.000923339173256
267,48,3,2,2.51612903226,0.000923339173256
267,50,3,4,10.0921658986,0.00136818251245
267,51,3,3,47.1612903226,0.00922239775628
267,52,3,2,2.51612903226,0.000923339173256
267,53,3,3,16.7741935484,0.00320418022281
267,59,3,3,6.37788018433,0.00478303232899
267,61,3,2,24.3225806452,0.00949861426052
267,68,3,2,58.3870967742,0.0784628318154
267,69,3,2,6.90322580645,0.00165178934104
267,71,3,2,22.8387096774,0.00765063697792
267,76,3,2,1.67741935484,0.000614134542706
267,89,3,2,20.3225806452,0.0066358622603
267,95,3,2,1.67741935484,0.000614134542706
267,121,3,2,2.51612903226,0.000923339173256
267,126,3,3,136.211981567,0.0989377677838
267,129,3,2,1.67741935484,0.000614134542706
267,133,3,2,2.51612903226,0.000923339173256
267,148,3,2,1.67741935484,0.000614134542706
267,149,3,2,195.419354839,0.153771956544
267,154,3,2,2.35944700461,0.00123941586622
267,158,3,2,1.67741935484,0.000614134542706
267,170,3,2,2.51612903226,0.000923339173256
267,187,3,2,110.774193548,0.057474285962
267,192,3,2,6.35944700461,0.00897315855181
267,199,3,2,178.838709677,0.128088646837
267,200,3,3,27.6958525346,0.00601031274094
267,203,3,2,23.6774193548,0.0079932696245
267,205,3,2,59.5483870968,0.0259459155563
267,211,3,2,2.51612903226,0.000923339173256
267,220,3,3,276.967741935,0.218094249441
267,221,3,2,92.2580645161,0.0450365331318
267,236,3,2,226.451612903,0.218392234943
267,245,3,2,279.677419355,0.475826380498
267,251,3,3,29.5483870968,0.00553001345734
267,269,3,2,1.67741935484,0.000614134542706
267,272,3,3,22.6451612903,0.00440004011433
267,296,3,3,6.25806451613,0.00231861777983
267,321,3,3,138.387096774,0.0406835596692
267,330,3,3,266.903225806,0.187347579915
267,340,3,2,3.89861751152,0.00137374663859
267,343,3,4,29.3548387097,0.00387874448025
267,346,3,4,19.4838709677,0.00223088101653
267,361,3,2,3.54838709677,0.000634770762237
267,362,3,2,1.67741935484,0.000614134542706
267,374,3,3,174.451612903,0.0610438865812
267,379,3,2,24.7096774194,0.00748814344726
267,385,3,2,18.4516129032,0.00708341589063
267,390,3,3,181.161290323,0.0657180303314
267,392,3,2,1.67741935484,0.000614134542706
267,396,3,4,26.1935483871,0.0030440691243
267,397,3,3,169.612903226,0.0578219086476
267,403,3,2,16.6175115207,0.013848146
267,417,3,2,1.67741935484,0.000614134542706
267,445,3,3,3.35483870968,0.000616990982439
267,446,3,2,2.35944700461,0.00123941586622
267,464,3,2,117.456221198,0.0885543327375
267,465,3,2,1.67741935484,0.000614134542706
270,26,2,2,0.534562211982,8.41878247388e-05
270,27,2,2,75.7050691244,0.0817385413631
270,34,2,2,24.2580645161,0.0254742547425
270,35,2,2,10.1382488479,0.00767702275464
270,39,2,2,1.19815668203,0.000282615009593
270,44,2,3,43.4470046083,0.0214239264401
270,45,2,3,16.9216589862,0.00817801564327
270,47,2,2,6.80184331797,0.00910796267957
270,48,2,2,5.19815668203,0.00531944994624
270,50,2,4,17.3271889401,0.00895915239303
270,51,2,3,105.695852535,0.0624904640467
270,52,2,2,1.19815668203,0.000282615009593
270,53,2,3,40.8110599078,0.029883835687
270,59,2,3,4.53456221198,0.0047766741893
270,61,2,2,50.2488479263,0.0547224731507
270,68,2,2,39.6129032258,0.0460543354081
270,69,2,2,14.5253456221,0.00981282427711
270,71,2,2,39.4470046083,0.0307906282461
270,76,2,2,0.534562211982,8.41878247388e-05
270,89,2,2,46.2488479263,0.046357001463
270,95,2,2,3.46543778802,0.00353809093646
270,121,2,2,5.19815668203,0.00531944994624
270,126,2,3,285.3640553,0.245786093032
270,129,2,2,0.534562211982,8.41878247388e-05
270,133,2,2,2.80184331797,0.00154545258737
270,148,2,2,0.534562211982,8.41878247388e-05
270,149,2,2,331.723502304,0.598090667073
270,154,2,2,4.53456221198,0.00605791962175
270,158,2,2,4.53456221198,0.00605791962175
270,170,2,2,5.19815668203,0.00531944994624
270,187,2,2,190.082949309,0.227849398713
270,192,2,2,4.53456221198,0.00605791962175
270,199,2,2,369.732718894,0.738978910139
270,200,2,3,57.1797235023,0.0314549401093
270,203,2,2,37.1797235023,0.0265901335678
270,205,2,2,123.023041475,0.14947703196
270,211,2,2,5.19815668203,0.00531944994624
270,220,2,3,220.460829493,0.18788842377
270,221,2,2,190.599078341,0.259460002007
270,236,2,2,255.834101382,0.376249363824
270,245,2,2,202.322580645,0.333825662316
270,251,2,3,15.5944700461,0.00810527572821
270,269,2,2,3.46543778802,0.00353809093646
270,272,2,3,46.7834101382,0.0253490741296
270,296,2,3,3.87096774194,0.000861475740673
270,321,2,3,285.898617512,0.234382083598
270,330,2,3,191.668202765,0.13156276736
270,340,2,2,3.33640552995,0.00132098196447
270,343,2,4,41.5852534562,0.0220892636155
270,346,2,4,19.0599078341,0.00859465974215
270,361,2,2,15.5944700461,0.0161836441894
270,362,2,2,3.46543778802,0.00353809093646
270,374,2,3,332.940092166,0.300762343093
270,379,2,2,27.5760368664,0.012565174358
270,385,2,2,38.1198156682,0.0408082721604
270,390,2,3,343.078341014,0.324369295811
270,392,2,2,3.46543778802,0.00353809093646
270,396,2,4,34.4147465438,0.0167826383015
270,397,2,3,338.67281106,0.312477375376
270,403,2,2,16.4055299539,0.0179108257499
270,417,2,2,3.46543778802,0.00353809093646
270,445,2,3,4.53456221198,0.0047766741893
270,446,2,2,0.534562211982,8.41878247388e-05
270,464,2,2,50.9861751152,0.0221102519425
270,465,2,2,3.46543778802,0.00353809093646
271,26,2,2,0.202764976959,0.000120392259872
271,27,2,2,4.66359447005,0.00308303477858
271,34,2,2,1.41935483871,0.00086682427108
271,35,2,2,0.811059907834,0.000488351702017
271,39,2,2,0.304147465438,0.000181007388392
271,44,2,3,3.44700460829,0.00110520094563
271,45,2,3,1.92626728111,0.000595288957247
271,47,2,2,0.304147465438,0.000181007388392
271,48,2,2,0.304147465438,0.000181007388392
271,50,2,4,7.69585253456,0.0387969358839
271,51,2,3,6.18433179724,0.00212639197865
271,52,2,2,0.304147465438,0.000181007388392
271,53,2,3,2.02764976959,0.000628133529768
271,59,2,3,0.405529953917,0.000120952223872
271,61,2,2,2.9400921659,0.00186206695269
271,68,2,2,2.12903225806,0.00132227431182
271,69,2,2,1.31797235023,0.000802996355632
271,71,2,2,3.24423963134,0.00207002811004
271,76,2,2,0.202764976959,0.000120392259872
271,89,2,2,2.9400921659,0.00186206695269
271,95,2,2,0.202764976959,0.000120392259872
271,121,2,2,0.304147465438,0.000181007388392
271,126,2,3,16.3778801843,0.00729259583235
271,129,2,2,0.202764976959,0.000120392259872
271,133,2,2,0.304147465438,0.000181007388392
271,148,2,2,3.79723502304,0.0422228590077
271,149,2,2,19.6221198157,0.0208001416192
271,154,2,2,0.202764976959,0.000120392259872
271,158,2,2,0.202764976959,0.000120392259872
271,170,2,2,0.304147465438,0.000181007388392
271,187,2,2,13.6866359447,0.0117412652103
271,192,2,2,0.202764976959,0.000120392259872
271,199,2,2,18.1013824885,0.0176051475637
271,200,2,3,3.54838709677,0.00114055825142
271,203,2,2,3.34562211982,0.00214003997099
271,205,2,2,7.19815668203,0.00508632423526
271,211,2,2,0.304147465438,0.000181007388392
271,220,2,3,10.4423963134,0.00404605286652
271,221,2,2,11.1520737327,0.00882876572396
271,236,2,2,16.6267281106,0.0157954644952
271,245,2,2,9.22580645161,0.00689921358614
271,251,2,3,4.05529953917,0.00132003696103
271,269,2,2,0.202764976959,0.000120392259872
271,272,2,3,2.73732718894,0.000862564692352
271,296,2,3,0.709677419355,0.000213153509282
271,321,2,3,12.7281105991,0.00465851911151
271,330,2,3,11.5576036866,0.00463209219858
271,340,2,2,0.506912442396,0.000303085409468
271,343,2,4,38.8847926267,0.274055610341
271,346,2,4,2.83870967742,0.000597809842124
271,361,2,2,0.912442396313,0.000550688360451
271,362,2,2,0.202764976959,0.000120392259872
271,374,2,3,17.0875576037,0.00785968131814
271,379,2,2,3.95391705069,0.00256755543586
271,385,2,2,2.23041474654,0.00138860198765
271,390,2,3,17.8986175115,0.00862610015036
271,392,2,2,0.202764976959,0.000120392259872
271,396,2,4,3.64976958525,0.000784062154745
271,397,2,3,16.9861751152,0.00780887892895
271,403,2,2,3.08755760369,0.00630558119085
271,417,2,2,0.202764976959,0.000120392259872
271,445,2,3,0.405529953917,0.000120952223872
271,446,2,2,0.202764976959,0.000120392259872
271,464,2,2,8.71889400922,0.00642645580283
271,465,2,2,0.202764976959,0.000120392259872
277,26,2,2,0.516129032258,7.83852635704e-05
277,27,2,2,76.1290322581,0.0825548606813
277,34,2,2,24.3870967742,0.0257142857143
277,35,2,2,10.064516129,0.00755644980997
277,39,2,2,1.22580645161,0.000295445152367
277,44,2,3,43.7419354839,0.0216264172336
277,45,2,3,17.0967741935,0.00826398564781
277,47,2,2,6.77419354839,0.00902294405775
277,48,2,2,5.22580645161,0.00536957242294
277,50,2,4,17.4193548387,0.00898562907882
277,51,2,3,106.258064516,0.0630792799694
277,52,2,2,1.22580645161,0.000295445152367
277,53,2,3,40.6451612903,0.029636202307
277,59,2,3,4.51612903226,0.00476506881822
277,61,2,2,50.5161290323,0.0552380952381
277,68,2,2,39.4193548387,0.0455492536895
277,69,2,2,14.6451612903,0.00996309927426
277,71,2,2,39.7419354839,0.031214298876
277,76,2,2,0.516129032258,7.83852635704e-05
277,89,2,2,46.5161290323,0.0468366365514
277,95,2,2,3.48387096774,0.00357142857143
277,121,2,2,5.22580645161,0.00536957242294
277,126,2,3,286.903225806,0.250647508424
277,129,2,2,0.516129032258,7.83852635704e-05
277,133,2,2,2.77419354839,0.0015132356973
277,148,2,2,0.516129032258,7.83852635704e-05
277,149,2,2,333.870967742,0.605113610366
277,154,2,2,4.51612903226,0.00600137174211
277,158,2,2,4.51612903226,0.00600137174211
277,170,2,2,5.22580645161,0.00536957242294
277,187,2,2,188.838709677,0.224599445405
277,192,2,2,4.51612903226,0.00600137174211
277,199,2,2,371.741935484,0.746112738145
277,200,2,3,57.4838709677,0.0317498205074
277,203,2,2,37.4838709677,0.0269936830203
277,205,2,2,123.677419355,0.150885478158
277,211,2,2,5.22580645161,0.00536957242294
277,220,2,3,223.548387097,0.19291160573
277,221,2,2,191.612903226,0.261904761905
277,236,2,2,258.322580645,0.383132256014
277,245,2,2,205.483870968,0.343915343915
277,251,2,3,15.6774193548,0.00817554320092
277,269,2,2,3.48387096774,0.00357142857143
277,272,2,3,47.0322580645,0.0255879255879
277,296,2,3,3.8064516129,0.000839350398846
277,321,2,3,287.419354839,0.236590546999
277,330,2,3,194.64516129,0.135478267383
277,340,2,2,3.29032258065,0.00128316128316
277,343,2,4,41.8064516129,0.0221435307961
277,346,2,4,19.1612903226,0.00863273290828
277,361,2,2,15.6774193548,0.0163361344538
277,362,2,2,3.48387096774,0.00357142857143
277,374,2,3,334.838709677,0.303806948217
277,379,2,2,27.935483871,0.0128790041026
277,385,2,2,38.3225806452,0.0411927877947
277,390,2,3,344.903225806,0.327229607439
277,392,2,2,3.48387096774,0.00357142857143
277,396,2,4,34.1935483871,0.0167091652096
277,397,2,3,340.580645161,0.31559845061
277,403,2,2,16.3225806452,0.0177083376561
277,417,2,2,3.48387096774,0.00357142857143
277,445,2,3,4.51612903226,0.00476506881822
277,446,2,2,0.516129032258,7.83852635704e-05
277,464,2,2,50.1935483871,0.0214017698915
277,465,2,2,3.48387096774,0.00357142857143
282,26,2,2,1.67741935484,0.000987888140666
282,27,2,2,49.4193548387,0.0415090506137
282,34,2,2,16.2580645161,0.0136363636364
282,35,2,2,6.70967741935,0.00400720823256
282,39,2,2,0.516129032258,6.24965822182e-05
282,44,2,3,25.1612903226,0.0128781114719
282,45,2,3,10.4516129032,0.00433226412142
282,47,2,2,3.48387096774,0.00284750052731
282,48,2,2,3.48387096774,0.00284750052731
282,50,2,4,11.6129032258,0.00910327849469
282,51,2,3,70.8387096774,0.0334511333171
282,52,2,2,3.48387096774,0.00284750052731
282,53,2,3,23.2258064516,0.0098814229249
282,59,2,3,5.67741935484,0.00658411356086
282,61,2,2,33.6774193548,0.0292929292929
282,68,2,2,47.6129032258,0.0792899594352
282,69,2,2,15.0967741935,0.0126322608508
282,71,2,2,21.1612903226,0.0105595758581
282,76,2,2,2.32258064516,0.00189393939394
282,89,2,2,29.6774193548,0.0227476983543
282,95,2,2,2.32258064516,0.00189393939394
282,121,2,2,3.48387096774,0.00284750052731
282,126,2,3,189.935483871,0.177707247733
282,129,2,2,2.32258064516,0.00189393939394
282,133,2,2,4.51612903226,0.00478489457608
